GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b0001,1.24337410926819,0.0656640827655792,0.509642487484848,0.157820102536853,0.560964141786098,2.24181432922681,-0.251065020252296,0.350599635021589
b0002,1.02937412261963,0.01120166759938,0.0749263535951989,0.0371393706787352,0.902869501213233,1.17904390990734,-0.0443750492060109,0.0715299780001738
b0003,0.994778394699097,-0.00503899669274688,0.107486419360503,0.0508574226256628,0.799628159900506,1.20659172336261,-0.0971119204311662,0.0815603305755932
b0004,1.17313921451569,0.0676877722144127,0.101983577557709,0.0383584819323615,1.00039868652821,1.38701550265153,0.000173112793890518,0.142081315198233
b0005,0.837533414363861,-0.0851175412535667,0.15647334587017,0.0864451246651713,0.540398915112019,1.15092240571976,-0.267285555852449,0.0610460448164189
b0006,1.03133070468903,0.0105123231187463,0.114202229111258,0.0517117344680591,0.828464946647485,1.25574330886205,-0.0817258639386429,0.0989008722211953
b0007,0.891886711120605,-0.0545613467693329,0.101338350093344,0.0788298047721344,0.732851911584536,1.04999929865201,-0.134983775714495,0.0211890089527207
b0008,2.06188702583313,0.310204952955246,0.314977268276772,0.0565910780353329,1.70407754381498,2.97464494903883,0.231489352597723,0.473434615144443
b0009,1.02401351928711,0.00674633868038654,0.128517409720971,0.0564697602894934,0.773376528918743,1.27477083007495,-0.111609074640534,0.105432115815701
b0010,1.85189819335938,0.263610899448395,0.273989433740057,0.0569270758390349,1.49541851381461,2.58760240475337,0.17476275304591,0.41289754363379
b0011,0.7884321808815,-0.107740208506584,0.105699106599617,0.0656560072420036,0.580311113099257,0.979754854242007,-0.236339112604602,-0.00888257645713509
b0012,0.580659925937653,-0.247918754816055,0.113200475406375,0.116433979418365,0.328333376099666,0.781865987678369,-0.483685691636658,-0.106867688767146
b0013,1.02569615840912,0.0057839690707624,0.153255576541386,0.0696005339418578,0.745581369102001,1.33148055871328,-0.12750505897234,0.124334820615543
b0014,2.71613144874573,0.429070591926575,0.477783515006126,0.0605412930561208,2.29922507405281,4.21786898771922,0.361581478283535,0.625092508787474
b0015,1.48108327388763,0.167667388916016,0.184378195993558,0.0488039576804263,1.23289255698522,1.98678304453691,0.0909252299383392,0.298150445010208
b0016,0.514620900154114,-0.300730168819427,0.0948658783894667,0.121392189939882,0.232524746159712,0.655670740207036,-0.633532227682212,-0.183314198720073
b0018,0.695005238056183,-0.170987531542778,0.168626081258546,0.109045584215286,0.397686332215865,1.02176873385906,-0.40045941963286,0.00935260912716729
b4412,0.950736045837402,-0.0362361967563629,0.24434449648179,0.112808593889754,0.531219937900702,1.46130413413048,-0.274725634034952,0.164740198561459
b0019,0.968488454818726,-0.0159998871386051,0.0894370670564704,0.0447933000005255,0.805921048422654,1.13385352989038,-0.093707661306422,0.0545569563387248
b0020,0.757798075675964,-0.126079857349396,0.103459950536064,0.0792807503922463,0.550507232546806,0.934710050622622,-0.259237168275377,-0.0293230980769455
b0021,0.772025167942047,-0.120448254048824,0.125596597139027,0.0960801832189876,0.531291235983372,0.996081282695135,-0.274667396255742,-0.00170522063534567
b0022,0.920163691043854,-0.0433985367417336,0.162160331117106,0.0818757615800192,0.617349987725417,1.2530195693175,-0.209468585368738,0.0979578380237073
