Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
ispH	1.454013481001499	1.4954069527349054	1.5662643364036877	1.5536224311297644	1.3870421289146757	1.4630407337746016	1.6484782945719332	1.6503076446206508	1.7565606639348188	1.7132568608348013	1.504196058657525	1.2953268257309518	1.634187348483118	1.4821888878021126	1.4940914517664436	1.2987883755079423	1.3948837168764958	1.491786894844366	1.500286453869135	1.4073336364476816
clsA	0.6108363976491482	0.39998105368169945	0.6554206205460464	0.3172095263802345	0.292521965905032	0.5363450226632747	0.30836215593059235	0.3050727343676192	0.015886188618665236	0.22096298997145852	0.37962355927422964	0.2379308753927675	0.3253921178947633	0.4113267407930252	0.4454266213616084	0.9928947236003451	0.9351453846654709	0.8732790157622241	0.9483647259772113	0.4937638918874897
mog	0.3964340572131824	1.1026515693925518	0.5593036951754723	1.1922751325356138	0.5477563682271283	1.1391278192345957	0.9713124248477537	0.9742101306872375	1.2666824417500466	1.3381359768659937	0.7012700924123351	0.28517215902903503	1.0644768737995502	0.6077419081397044	0.1685415326248569	0.8200294355897595	0.8565097752235951	0.8315489658556684	0.8722561147732594	0.3698338031325183
pdxK	1.2253759889725644	1.589394707235514	1.19385161657875	1.33241057157271	1.3407158076646877	1.515596721080812	1.0108100723301057	1.4949621570531646	1.5099099106684155	1.4264767120174249	1.248509561496847	1.7118012056268865	1.4611749943425416	1.280566737360457	1.5437476592504071	1.515302267341921	1.6216642203305591	1.6630492117840265	1.7151950020224975	1.5596660687325072
ubiC	1.0048872819523904	1.498784746207529	1.2815080788132964	1.5778874378525347	1.2717769815301476	1.5303147677582203	1.486102052719384	1.4852616157998961	1.6397973571622848	1.54620936342907	1.4113233872984594	1.2905492421607858	1.420336492516409	1.3932284746226	1.3250058037926151	1.3240046879169998	1.5099429763690277	1.4748152039601525	1.5140583341259857	1.2847358398138011
birA	0.25331304914935754	0.3531645656137361	0.6523823241978481	0.5364778568660211	0.5524174181145667	0.5082380281950895	0.5683619304435409	0.5532199369289362	0.46708651702572573	0.6538486584869926	0.5320462464647507	0.13202947551549207	0.7154482524922456	0.6416555760462244	0.327247671532008	0.5602529940014044	0.507816695712549	0.5368611785895503	0.5705625263271492	0.22925573860867354
rraA	2.6393873268413044	2.41003601071175	2.38913823706253	2.4331489511836963	2.5256444802245395	2.4614448268764377	2.490252135074808	2.4174092901241275	2.3552293894452077	2.363436470248728	2.4527675523202133	2.524061492915688	2.5576232735955604	2.404324338495288	2.5098417602751506	2.498755361331768	2.469623559065504	2.3571767353021547	2.3556059325675482	2.581045408554927
ubiI	0.5996293807658897	0.5197541961812225	0.6185589186421242	0.627908720170355	0.43685219577372625	0.6891171529359853	0.5212899189709709	0.6234661924727917	0.5641170184555009	0.6914174563176327	0.5752391711449982	0.3368144854179371	0.6702763930372109	0.620216863425394	0.5781523842356796	0.6361064545050168	0.7016645788621007	0.6818773399724154	0.6786350568176484	0.5431664107433479
fucI	-0.1674020576158059	0.7278296439532167	-0.26265927197726663	0.36233994324666174	-0.27366855257641964	0.10679250696762196	-0.2984242023389133	0.037264829184439865	0.3608647133584998	1.1064722298078375	0.23257422287565097	-0.22047203065446705	0.05270434110514686	0.05675452153336231	-0.3069879967293861	0.8724808531615	0.7498368238612446	0.7004746074134699	0.3676207268291827	-0.4206963759661637
glpF	1.4652270211521121	1.267328513080448	1.1761372044321028	1.1877707399617121	1.3108674068484725	1.11682424459776	0.9569819195460425	2.4447645333452908	2.5553985865761875	1.8784941887154982	1.2521141526873383	1.3045197396915909	1.2955665198643218	1.0613405709309627	1.4041753881107564	1.5767910503435776	1.5598629495653848	1.4961288099356498	1.3033520976957262	1.456254224369512
nanE	0.5119714423263205	0.8439935522154353	0.6938126901417023	1.0822559932175817	1.111060438980788	1.0061508735318028	0.6428510640740762	1.0457642119386266	1.299523869162159	2.0208319971591813	1.1541190301946436	0.43171070099539144	1.055532299737986	1.0045590581564547	0.5856071581350787	1.0524788109540484	1.076355803076303	1.049646119287441	0.795886532875442	0.4718690536700497
srlB	0.4119596685553827	-0.07912983989555382	0.2589306493090246	0.26472704989086493	-0.10825865163388351	0.927379808323242	0.2753263813787582	-0.0550490404964159	0.7815779165201386	1.797872443728569	0.3062155148258189	0.5028236245577872	0.25253557473835725	0.2922133545039547	-0.08703889206732426	-0.18958035640313814	-0.0288513890928894	0.2501568994391596	0.25373562117812876	-0.2350924215206619
diaA	1.7012559771860831	1.7054656913764856	1.6157705385378696	1.7230516261975197	1.5746670509532115	1.726973588054084	1.7640391081839097	1.674811241917692	1.6629030495250698	1.5355135904474255	1.5668727618713225	1.6585153384874705	1.736119449746097	1.472503463794229	1.6359148536973427	1.5075208744138624	1.5755259696282289	1.5449067463278072	1.6398884332592711	1.5882775886984053
glgB	1.377673020262072	1.2425370606580577	1.229357839107074	1.2305163204804213	1.266575931173279	1.2026731517897666	1.1774380677900593	1.2255651535754701	1.066872976894248	1.1030043774764473	1.2586381184678253	1.0204203019675246	1.295464767713599	1.2280319569429865	1.2745293441117709	1.28426164471331	1.2649985934924197	1.1825588388618082	1.1977912157691573	1.3135435358661691
melA	-0.16559650074432292	0.7776950819936399	-0.05772096928081327	0.7899890039016871	1.5332732842150194	0.5034796194180081	0.376228067180988	0.4373015909781349	-0.01691519997211818	0.22281805828257453	0.7437851144552065	-0.34724146448058146	0.5368774949992753	0.6468591479661716	-0.058710598909879196	1.0753275158963127	1.0974659685362538	1.0123884625310386	0.8044256692096887	-0.3767425309004247
nagZ	1.3663101518256286	1.3277275980747374	1.3296417524698314	1.3278401079581816	1.3714772314782473	1.2746792813683148	1.4143319486686639	1.353328151260363	1.2920813053542486	1.3747797824142398	1.2802554182704609	1.3841481132214515	1.3534031103389192	1.3383890294632947	1.4297016190067122	1.0948493687198486	1.1764532394441682	1.2021608597140578	1.2471475035731086	1.3513412417937867
ugpC	0.5964698563140303	0.8419141940111593	0.615029264226792	0.961397519305012	0.9204729370682148	0.6471357918557028	0.7551252745673568	0.7298267151566578	0.5805994503594331	0.5749980898421502	0.9897017621607537	0.7077703445799634	0.6978899331348991	1.127977502650634	0.5374227564706904	1.5980118873184406	1.4320175181164492	1.2846530321612357	1.0622944761562947	0.44336166944463506
xylG	-0.8154317201285894	-0.26166055439739105	-1.0953189181146503	-0.4823086839035968	-0.7909253308015735	-0.287780215994369	-0.7345061705291427	-0.4929598029264354	-0.9459000836294126	-0.4784353548017942	-1.038111875702624	-0.4397404034999861	-0.7327278857831186	-0.8960557671263613	1.0282280089169296	-0.3501819779400763	-0.6462654463376581	-0.47663646927455033	-0.9592535249410593	-0.6571430670108007
codB	1.577598512236389	1.1843924693484615	1.8247278865389758	1.6389906194234007	1.3716475193861326	1.6158962421167224	1.6223504168319032	1.5872179353212734	0.7222205290608801	0.5667873456313065	1.5199792208993486	1.4792826899422817	1.5794401066978498	1.9001868756801914	1.6119280626044958	1.103529234062786	1.261996994602257	1.5552023332314384	1.8148457692320434	1.35524573332131
purN	1.907206255371564	1.7938782804403646	1.8609521649250642	1.8220963576477434	1.8090256537257834	1.915418490004557	1.9592217306717192	1.7976237895749254	1.8360460344068288	1.8140149640068541	1.7666536907521033	2.0252733944353802	1.9222192127254913	1.7866702332650792	1.8612929788880341	1.6380046729281947	1.6629517419966655	1.707850184430809	1.7033946181202815	1.9398941433210983
thyA	1.5596009794155004	1.7330541586385333	1.9274918307468771	1.8358424460193827	1.6410038007858876	1.8596113323205963	1.8801754402590964	1.882949672325778	1.984102319188836	1.9420442300468004	1.7999684616051677	1.741814118734559	1.8202596217126066	1.8953099741050012	1.8606499322089227	1.5362411669527316	1.7182045746824572	1.6560134461593967	1.810574400223101	1.658419126679755
nrdF	0.9934751901935264	0.9982318858064739	0.7004142815996027	0.8771401131033482	0.7775502023065695	0.7914618751671553	0.9280954080649785	0.8787974782260294	0.6952552041329882	0.741592186970904	0.7076298529298686	1.6580150147597825	0.8387011771638925	0.6046896269298626	1.166648020611859	0.9560220129778965	0.8702372794696462	0.8798366308823892	0.740593964990997	0.8679124631976963
argF	0.4502842466759957	1.0188687630474522	1.0177624363514157	1.2051125312521251	0.8011464764536561	0.9760115550367624	1.4716944229925795	1.0500102661239812	0.3915397068225737	0.11239697406836868	0.8901116796478264	1.089564802586972	0.8854033682833529	0.9138191338343605	0.9608591670172782	1.400985398645348	1.3070985190083786	1.0248147075329093	1.3295380487443387	0.6831326178944671
aroL	1.9999823233801197	2.026962407307001	1.9257844191042162	1.9804571340595445	1.8386053796061215	2.0545313720041194	2.129828011891385	1.8889855846770023	1.570874456711396	1.6318387342573228	1.851668432023942	1.917360192312003	2.135705413928413	1.9743385356864098	1.79713396072726	1.7767881823006704	1.9176908069996499	2.0127826741526644	1.9930926880154753	1.9435427650565953
gcvR	1.693340484827562	1.7985520141944134	1.8768469953498637	1.702047740071426	1.7976899098674126	1.9189056101537694	1.8078371478038793	1.844110442696744	1.3948852528668862	1.4106311848584234	1.7652258566694168	1.8339520962356686	1.9641969690063505	1.7347584056563445	1.8520999416922819	1.865214700556192	1.7960591735268807	1.7157892008552025	1.8021915202898098	1.989537734628586
glpB	-0.006058925430822925	0.219938240828425	0.3565529727709499	0.1294815798753185	0.2963640015495799	0.32763226094652104	-0.14665080356291757	1.7461673290667667	1.7072754100183496	1.659273410246989	0.343293999647806	0.3992549715525456	-0.17541064492528016	0.5587596571573362	0.6374277933239663	-0.20138815908915977	0.13886658816649466	-0.11173702147048127	0.2586380002230971	0.3429553921711567
pepE	0.8444873046774205	1.9049780025811378	1.2801404590286467	1.8364659523880142	1.4850358930871876	1.7438410407735803	1.4424495155550678	1.625353535427971	1.8164767980143148	1.9512555710763761	1.6625604177344218	0.8486176561118788	1.6825420250293597	1.6842373000703976	1.2693769737785663	1.5113405467282706	1.6262776313101028	1.6602612136992083	1.6010669868876908	0.624529933687437
sdaC	1.39129683134729	1.1726541208670984	1.1304113780226281	1.204749203211581	1.2575692870766648	1.1566413557557347	1.1171735923247825	1.1600927250350466	2.1434617836631245	2.517392843422968	1.2024368149286309	1.269673610749644	0.9043812820949084	1.2017568946146704	1.1835509431976357	1.2076690227336153	1.1872046760721926	1.183281383087426	1.1953609015539988	1.1856393233929703
serB	1.077775079481599	1.077572654102523	1.4469381027870698	1.2529963827490782	1.2648980032476578	1.4016955933560313	1.5724494384376648	1.4147863249381756	1.5271590345165291	1.4315226899991091	1.3566664922507161	1.3517617662003345	1.336805921345046	1.288195236270204	1.4580117371882275	1.1259428795892854	1.3021718486556997	1.297238274252631	1.2802721003907425	1.2934443559791569
sstT	1.1624035130159682	1.5212950187877405	1.5270353266906425	1.334419473000418	1.4392326804086741	1.479001669330299	1.058709648144826	1.3050167765992668	1.2792552467287917	1.1599484428880282	1.1940417050431396	1.324175444468706	1.328988683477897	1.5124004571635634	1.5571748260195182	1.969727380746414	1.9159651531420199	1.8518926602588437	1.925765192039657	1.413829873840017
putP	1.1408743678930842	1.0966205336419408	1.0257887304903883	1.3139584273155946	1.2492752329368337	1.370405195168794	1.1845557298040117	1.1164778410920122	1.2973141892575826	1.6407485045392762	1.376915871439042	0.9602978625613761	1.306009261823385	1.265103371503014	1.078124601569642	1.7300908488624833	1.6749617881893522	1.7196878400985431	1.5248563137138371	0.8910066521811778
artP	2.181076535866867	2.021616735252549	2.126745251315138	2.099837533934579	2.264663114120756	2.05823344055545	2.0671068819740626	2.063371417035919	2.145297608223654	2.011109135981842	2.144180960905438	2.257540984778049	2.1274784799447373	2.220376888665115	2.1320070175171546	2.1434820623820654	2.0293685785129867	2.011891703667049	1.9526181548932482	2.1824196744631887
eutB	0.8921852132139905	0.863979766823504	0.8439152435639946	0.8710292604503338	0.8572137426268734	0.9195427651163638	0.8050839939945593	0.9317677638513041	0.8835546312574725	0.8814473693487747	0.9596788034022615	1.0565259852416655	0.811923925377401	0.8787021358754222	1.0211421585116336	0.9828174330772582	1.021144371088504	0.9056704310560686	0.8699733758844692	0.6342316975655791
glnP	1.2496686016043792	0.9967883629797454	1.1534239508708575	1.2070639627781576	1.021696164511477	1.2324221596196243	0.8322258495944035	1.1050064859162252	0.9510894902787927	0.7181817820665806	1.1919376053202133	0.21847879715059365	1.3332065015435322	1.1695890632751678	0.9534736573189928	1.4451772503568179	1.4681925223219057	1.5464203868246724	1.4721070733912904	0.7458263083814322
gmhB	1.7095916386333831	1.8565226643809143	1.7908557094893855	1.7144006277504082	1.815319285599859	1.7979827077370376	1.7969188455673553	1.7790407372687147	1.6155356854734089	1.5521786767682462	1.692098633267542	2.004400669023444	1.776735231513235	1.692986952835664	1.8603309888839434	1.7431992604322122	1.7926970413841827	1.7949852364638026	1.7922898098929598	1.9311000166619954
mmuM	1.5751377514671177	1.3594777679623344	1.317151345561916	1.2485094888637611	1.4148054167675301	1.2584377274814182	1.4770003965677068	1.2852688638157745	0.6213037585922716	0.7366006469166968	1.3137027099093426	1.437693791498553	1.2988629723743694	1.1460930570445893	1.2725045154626595	1.3898998055517948	1.2955185161875633	1.177245400477539	1.1785776272106794	1.400190428069614
patA	0.4073029287943212	0.9654358078611277	0.8215024889402485	1.0204566683921723	0.8296406379424454	0.866701116791843	0.8313221617049787	1.0833338219800106	1.1877301549273223	0.5891707897195819	0.8238595591745093	0.6488133229535041	0.7408555951946741	0.7945651078232533	0.9396253287257023	0.7090432845273511	0.8208851591922517	0.8864240940796835	0.9233919325668005	0.5430626549078565
potG	0.402804869036078	0.9952043997430917	1.2466410506984689	1.1271958065475016	1.0824972140921731	1.0802040913015916	0.9370961360878646	1.214047388317007	0.4815214977683118	-0.8257689851362774	1.1447267044404914	0.4936246798591946	1.299504485343063	1.2252963573578257	1.0205388624304679	1.2304022322614883	1.1523606397734627	1.1320676619086043	1.1207369490558108	0.9202129709970565
yecC	1.6938026048161534	1.792140349285816	1.9173879749847151	1.8143436903926398	1.8773503881981175	1.9666866530259683	1.8719597019032628	1.8595119031963199	1.503989527453598	1.2830792143216776	1.8708418677816991	1.582196646908426	1.7972179846392449	1.8101267993769772	1.7724357494444096	1.8388003241905964	1.8038803545338986	1.7661826142574646	1.816879445704271	1.719735729606222
minC	1.5583722259636985	1.5341406856133446	1.449078874099039	1.3764786772891768	1.3128383715821512	1.4508656872973569	1.529974522784744	1.3999640211582394	1.4036329292265621	1.2912090025890093	1.3521914348793695	1.5620941937151773	1.4495285892218626	1.3306888395086747	1.4633107190097925	1.240781646169448	1.3091381386329952	1.293983248052293	1.3480654183630465	1.534065652307294
zipA	2.4611170673265086	2.5123677597387353	2.423826663737837	2.390121981016911	2.515397477220362	2.3993446506903493	2.315402293271822	2.4257580308994164	2.2172919613514432	2.280464424703271	2.431091106511057	2.5729215008777557	2.36896395804764	2.474440836692467	2.496881684809218	2.4924299568351227	2.4518034654088425	2.452330097369187	2.323938223096581	2.358770351350781
feaB	0.47464890079702615	0.774692968961359	0.6302215280187682	0.9609590404329181	1.0296399284406792	0.6105326956370226	0.17606276943008392	0.6999454410282957	0.22849295724756122	0.057543400005664214	0.9455959252719511	0.26296864693442235	0.7152873815466344	0.8282891126348148	0.6060931630726364	1.3076961418386341	1.108557258169096	1.0301547303758452	0.8534259362380221	0.020237455637255812
